checksum,timestamp,gps_lon,gps_lat,therm_reading,therm_voltage,therm_resistance,therm_temp,motor_speed,gps_speed,bms_faults,bms_current,bms_open_voltage,bms_summed_voltage,bms_supply_12v,bms_high_cell_volt,bms_low_cell_volt,bms_high_cell_id,bms_low_cell_id,bms_high_temp,bms_low_temp,bms_high_therm_id,bms_low_therm_id,bms_soc,bms_fan_speed,sent
19,47,36,79,45,0.14501953125,217555.55555555556,-31.237740344299652,7.340795334027286,23.6121056,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,3.5,9.9,9.9,0.2,0.0089,0.0089,42,86,-7,43,43,59,21.0,89,SFdP5S8AAAAAAAAAAABCQAAAAAAAwFNALQBeAAAAGEJEAAAAIwBjAAAAAgBZAE8AKlYhUys7Klk=
94,49,69,38,98,0.3158203125,94489.79591836735,-18.217074892429935,4.451333340846333,45.9814688,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,3.8000000000000003,5.7,5.7,8.9,0.0051,0.0051,52,81,33,54,25,2,24.5,82,SFehXTEAAAAAAAAAAEBRQAAAAAAAAENAYgA5AAAAlEI/AAAAJgA5AAAAWQAzAFIANFFJXhkCMVI=
75,61,99,40,44,0.141796875,222727.27272727274,-31.585314292714088,1.405684212898842,21.747992,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,7.1000000000000005,3.7,3.7,2.7,0.0061,0.0061,20,55,48,13,78,9,7.5,89,SFd90D0AAAAAAAAAAMBYQAAAAAAAAERALAASAAAADEI/AAAARwAlAAAAGwA9ABgAFDdYNU4JD1k=
22,47,43,59,94,0.3029296875,98936.17021276595,-18.971412135769953,5.857017553745175,6.213712,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault,0.4,6.800000000000001,6.800000000000001,8.200000000000001,0.009300000000000001,0.009300000000000001,35,37,58,16,59,85,24.0,36,SFcWLS8AAAAAAAAAAIBFQAAAAAAAgE1AXgBLAAAAIEEZAAAABABEAAAAUgBdABgAIyViODtVMCQ=
63,74,53,77,50,0.1611328125,194800.0,-29.589751697708664,5.544643284212099,50.9524384,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,9.600000000000001,8.4,8.4,6.4,0.003,0.003,43,32,55,56,50,10,41.0,2,SFfcykoAAAAAAAAAAIBKQAAAAAAAQFNAMgBHAAAApEIqAAAAYABUAAAAQAAeAAoAKyBfYDIKUgI=
37,82,71,42,67,0.21591796875,142835.8208955224,-24.83907517369434,5.544643284212099,58.408892800000004,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,1.5,2.6,2.6,7.5,0.0099,0.0099,95,72,41,23,77,32,40.5,65,SFfLlFIAAAAAAAAAAMBRQAAAAAAAAEVAQwBHAAAAvEI+AAAADwAaAAAASwBjACQAX0hRP00gUUE=
43,39,38,52,39,0.12568359375,252564.10256410256,-33.428367120134,7.028421064494211,9.9419392,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,2.5,5.7,5.7,7.9,0.0016,0.0016,25,58,41,52,80,30,36.0,39,SFebHicAAAAAAAAAAABDQAAAAAAAAEpAJwBaAAAAgEFWAAAAGQA5AAAATwAQADEAGTpRXFAeSCc=
28,34,88,57,90,0.2900390625,103777.77777777778,-19.750463750037767,0.78093567383269,13.6701664,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,9.0,2.7,2.7,2.0,0.0032,0.0032,95,66,45,0,37,22,37.0,49,SFf4jCIAAAAAAAAAAABWQAAAAAAAgExAWgAKAAAAsEEsAAAAWgAbAAAAFAAgABwAX0JVKCUWSjE=
95,1,61,43,4,0.012890625,2550000.0,-62.92764206686425,2.030432751964994,23.6121056,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault,1.0,1.8,1.8,7.0,0.0023,0.0023,39,63,14,-21,96,2,32.5,8,SFdFZAEAAAAAAAAAAIBOQAAAAAAAgEVABAAaAAAAGEIeAAAACgASAAAARgAXAC4AJz82E2ACQQg=
59,62,59,37,84,0.270703125,111904.76190476191,-20.970208854526618,6.716046794961134,24.233476800000002,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,0.5,1.4000000000000001,1.4000000000000001,0.7000000000000001,0.0038,0.0038,99,50,-30,35,35,77,6.0,21,SFdFYz4AAAAAAAAAAIBNQAAAAAAAgEJAVABWAAAAHEI/AAAABQAOAAAABwAmADkAYzIKSyNNDBU=
64,4,41,43,45,0.14501953125,217555.55555555556,-31.237740344299652,2.030432751964994,60.2730064,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault,0.8,6.800000000000001,6.800000000000001,6.4,0.006500000000000001,0.006500000000000001,88,91,9,-32,78,88,13.5,16,SFeDWQQAAAAAAAAAAIBEQAAAAAAAgEVALQAaAAAAwkIaAAAACABEAAAAQABBABgAWFsxCE5YGxA=
82,79,40,72,29,0.09345703124999999,343103.4482758621,-37.804177407184966,7.418888901410555,54.0592944,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,0.30000000000000004,7.4,7.4,0.9,0.0002,0.0002,45,18,4,55,3,20,39.5,90,SFeGQU8AAAAAAAAAAABEQAAAAAAAAFJAHQBfAAAArkJfAAAAAwBKAAAACQACAGMALRIsXwMUT1o=
45,45,81,53,86,0.2771484375,109069.76744186046,-20.556400409526645,5.154175447295755,55.3020368,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault,3.5,1.3,1.3,8.3,0.0039000000000000003,0.0039000000000000003,18,25,24,-12,97,63,20.0,53,SFfWjS0AAAAAAAAAAEBUQAAAAAAAgEpAVgBCAAAAskIJAAAAIwANAAAAUwAnAAsAEhlAHGE/KDU=
69,20,23,14,69,0.22236328125,138405.79710144928,-24.34630098277657,1.952339184581725,28.5830752,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,2.9000000000000004,7.6000000000000005,7.6000000000000005,10.0,0.0079,0.0079,88,100,55,-28,70,35,43.0,61,SFdrNBQAAAAAAAAAAAA3QAAAAAAAACxARQAZAAAAOEIpAAAAHQBMAAAAZABPAEQAWGRfDEYjVj0=
88,46,29,99,17,0.054785156249999994,592352.9411764706,-45.22000637025121,3.748491234396912,20.5052496,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,8.1,0.30000000000000004,0.30000000000000004,0.6000000000000001,0.0064,0.0064,70,95,-25,38,79,36,22.5,95,SFc66C4AAAAAAAAAAAA9QAAAAAAAwFhAEQAwAAAABEJRAAAAUQADAAAABgBAADoARl8PTk8kLV8=
65,55,96,55,70,0.2255859375,136285.7142857143,-24.104150548802465,0.546654971682883,47.8455824,Internal Communication Fault; Internal Conversion Fault,4.7,1.0,1.0,5.300000000000001,0.0025,0.0025,9,8,-23,1,96,75,42.5,49,SFf5mTcAAAAAAAAAAABYQAAAAAAAgEtARgAHAAAAmkIDAAAALwAKAAAANQAZACEACQgRKWBLVTE=
69,58,34,90,53,0.17080078124999998,183207.54716981133,-28.66483442135379,7.8093567383269,45.9814688,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,1.3,0.5,0.5,7.1000000000000005,0.0039000000000000003,0.0039000000000000003,16,21,44,-37,21,7,21.5,61,SFfv7joAAAAAAAAAAABBQAAAAAAAgFZANQBkAAAAlEJLAAAADQAFAAAARwAnAF4AEBVUAxUHKz0=
20,60,91,39,68,0.21914062499999998,140588.23529411765,-24.591249428449345,3.982771936546719,32.3113024,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault,9.200000000000001,8.1,8.1,0.7000000000000001,0.0046,0.0046,90,72,23,-29,28,95,26.5,67,SFdgXTwAAAAAAAAAAMBWQAAAAAAAgENARAAzAAAAUEIfAAAAXABRAAAABwAuABkAWkg/CxxfNUM=
44,88,75,97,39,0.12568359375,252564.10256410256,-33.428367120134,0.859029241215959,11.8060528,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,9.200000000000001,7.7,7.7,4.2,0.0085,0.0085,64,97,26,-22,70,82,46.0,72,SFf9qFgAAAAAAAAAAMBSQAAAAAAAQFhAJwALAAAAmEFTAAAAXABNAAAAKgBVAD4AQGFCEkZSXEg=
83,50,9,94,82,0.26425781249999997,114878.0487804878,-21.39169039688096,0.312374269533076,7.4564544,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,4.1000000000000005,1.0,1.0,3.8000000000000003,0.007500000000000001,0.007500000000000001,56,23,-9,11,77,10,38.0,38,SFdeyTIAAAAAAAAAAAAiQAAAAAAAgFdAUgAEAAAAQEFBAAAAKQAKAAAAJgBLACYAOBcfM00KTCY=
69,32,90,85,42,0.1353515625,233809.52380952382,-32.300550558073894,7.028421064494211,37.9036432,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,6.0,5.800000000000001,5.800000000000001,1.3,0.0038,0.0038,59,63,12,47,65,33,1.0,14,SFdpxSAAAAAAAAAAAIBWQAAAAAAAQFVAKgBaAAAAdEJhAAAAPAA6AAAADQAmAE4AOz80V0EhAg4=
9,14,2,3,61,0.19658203124999998,157868.8524590164,-26.391353867104925,4.373239773463064,18.0197648,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,5.6000000000000005,5.2,5.2,6.7,0.0043,0.0043,88,24,41,10,88,13,42.5,38,SFfsQA4AAAAAAAAAAAAAQAAAAAAAAAhAPQA4AAAA6EFRAAAAOAA0AAAAQwArADYAWBhRMlgNVSY=
93,19,57,99,58,0.18691406249999998,166551.72413793104,-27.21394911387162,7.106514631877479,5.5923408000000006,Internal Communication Fault; Internal Conversion Fault,2.9000000000000004,5.0,5.0,3.6,0.0085,0.0085,24,64,9,27,55,45,44.5,22,SFdAORMAAAAAAAAAAIBMQAAAAAAAwFhAOgBbAAAAEEECAAAAHQAyAAAAJABVAC0AGEAxQzctWRY=
37,43,64,84,46,0.14824218749999998,212608.69565217392,-30.896488268980022,7.418888901410555,12.427424,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault,6.0,0.7000000000000001,0.7000000000000001,6.1000000000000005,0.0009000000000000001,0.0009000000000000001,49,32,-34,60,75,94,43.5,62,SFeJZSsAAAAAAAAAAABQQAAAAAAAAFVALgBfAAAAoEESAAAAPAAHAAAAPQAJAEAAMSAGZEteVz4=
87,10,74,55,39,0.12568359375,252564.10256410256,-33.428367120134,7.496982468793824,47.2242112,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,9.200000000000001,3.1,3.1,0.9,0.0077,0.0077,44,4,-12,23,79,34,7.0,33,SFe+egoAAAAAAAAAAIBSQAAAAAAAgEtAJwBgAAAAmEJGAAAAXAAfAAAACQBNAEIALAQcP08iDiE=
65,45,74,64,72,0.23203125,132222.22222222222,-23.62794264648906,2.967555560564222,22.369363200000002,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,5.9,2.4000000000000004,2.4000000000000004,4.2,0.0086,0.0086,2,72,52,19,98,10,20.0,46,SFcWlS0AAAAAAAAAAIBSQAAAAAAAAFBASAAmAAAAEEI1AAAAOwAYAAAAKgBWADkAAkhcO2IKKC4=
52,39,84,81,13,0.04189453125,777692.3076923077,-48.745094832936076,0.78093567383269,49.709696,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,7.0,8.5,8.5,9.200000000000001,0.0008,0.0008,52,61,15,55,93,16,27.0,9,SFeZeScAAAAAAAAAAABVQAAAAAAAQFRADQAKAAAAoEIiAAAARgBVAAAAXAAIABUAND03X10QNgk=
95,58,56,13,9,0.02900390625,1127777.7777777778,-53.385483568383876,2.498994156264608,33.5540448,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,0.2,2.7,2.7,10.0,0.0004,0.0004,30,33,-7,52,35,45,47.5,37,SFdyNzoAAAAAAAAAAABMQAAAAAAAACpACQAgAAAAWEJGAAAAAgAbAAAAZAAEACMAHiEhXCMtXyU=
43,89,7,78,5,0.01611328125,2038000.0,-60.38981896949207,7.731263170943631,40.389128,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,7.2,3.5,3.5,6.5,0.0019,0.0019,25,11,26,3,70,70,32.0,57,SFeInVkAAAAAAAAAAAAcQAAAAAAAgFNABQBjAAAAgkJPAAAASAAjAAAAQQATAFEAGQtCK0ZGQDk=
42,9,75,24,78,0.2513671875,121282.05128205128,-22.259157428800165,4.451333340846333,14.2915376,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,2.0,8.5,8.5,4.0,0.0024000000000000002,0.0024000000000000002,72,6,28,-31,75,26,35.5,49,SFekpQkAAAAAAAAAAMBSQAAAAAAAADhATgA5AAAAuEFWAAAAFABVAAAAKAAYAC8ASAZECUsaRzE=
5,79,18,69,57,0.18369140625,169649.12280701756,-27.49578086221021,7.496982468793824,47.2242112,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,4.2,3.9000000000000004,3.9000000000000004,9.3,0.0063,0.0063,6,61,14,-10,35,75,42.0,44,SFffRk8AAAAAAAAAAAAyQAAAAAAAQFFAOQBgAAAAmEIrAAAAKgAnAAAAXQA/ADEABj02HiNLVCw=
26,28,27,70,41,0.13212890624999998,239756.0975609756,-32.66882291156108,3.748491234396912,11.8060528,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,8.9,2.0,2.0,8.0,0.0078000000000000005,0.0078000000000000005,79,40,33,45,40,1,8.0,52,SFemiRwAAAAAAAAAAAA7QAAAAAAAgFFAKQAwAAAAmEFeAAAAWQAUAAAAUABOAGIATyhJVSgBEDQ=
85,81,20,76,82,0.26425781249999997,114878.0487804878,-21.39169039688096,1.093309943365766,19.2625072,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,5.800000000000001,4.0,4.0,2.8000000000000003,0.0041,0.0041,96,78,-24,44,2,67,10.5,45,SFfuNVEAAAAAAAAAAAA0QAAAAAAAAFNAUgAOAAAA+EEkAAAAOgAoAAAAHAApABgAYE4QVAJDFS0=
