checksum,timestamp,gps_lon,gps_lat,therm_reading,therm_voltage,therm_resistance,therm_temp,motor_speed,gps_speed,bms_faults,bms_current,bms_open_voltage,bms_summed_voltage,bms_supply_12v,bms_high_cell_volt,bms_low_cell_volt,bms_high_cell_id,bms_low_cell_id,bms_high_temp,bms_low_temp,bms_high_therm_id,bms_low_therm_id,bms_soc,bms_fan_speed,sent
2,61,26,23,49,0.15791015625,198979.5918367347,-29.908152811637905,3.279929830097298,23.6121056,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,5.800000000000001,0.9,0.0,0.0,0.003,0.003,21,86,48,62,62,88,14.0,57,SFciSz0AAAAAANBBAAC4QTEAKgAAABhCTQAAADoACQAAAAAAHgATABVWMD4+WBw5
30,4,66,79,44,0.141796875,222727.27272727274,-31.585314292714088,7.184608199260748,49.709696,Internal Communication Fault,4.0,7.2,0.0,0.7000000000000001,0.006200000000000001,0.006200000000000001,55,80,50,41,91,97,17.0,18,SFf8SAQAAAAAAIRCAACeQiwAXAAAAKBCAQAAACgASAAAAAcAPgAWADdQMilbYSIS
14,33,88,40,8,0.02578125,1270000.0,-54.828118197614515,2.8894619931809533,55.923408,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,2.7,6.300000000000001,0.0,2.7,0.0036000000000000003,0.0036000000000000003,93,63,41,38,64,38,11.0,49,SFdQTCEAAAAAALBCAAAgQggAJQAAALRCWgAAABsAPwAAABsAJAAbAF0/KSZAJhYx
76,74,88,56,88,0.28359375,106363.63636363637,-20.149924771473735,0.702842106449421,51.573809600000004,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault,9.5,2.0,0.0,2.4000000000000004,0.0063,0.0063,82,84,22,61,23,80,47.5,76,SFcaN0oAAAAAALBCAABgQlgACQAAAKZCCAAAAF8AFAAAABgAPwAfAFJUFj0XUF9M
56,1,34,13,11,0.03544921875,920909.0909090909,-50.879524119665405,1.796152049815187,32.3113024,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault,0.2,6.4,0.0,7.0,0.0036000000000000003,0.0036000000000000003,0,18,86,11,97,9,45.5,45,SFdRfAEAAAAAAAhCAABQQQsAFwAAAFBCFwAAAAIAQAAAAEYAJAAfAAASVgthCVst
71,55,54,80,100,0.322265625,92400.0,-17.84856557528036,5.935111121128444,31.06856,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,7.0,1.8,0.0,1.1,0.0024000000000000002,0.0024000000000000002,32,61,27,98,8,85,42.5,11,SFfPQzcAAAAAAFhCAACgQmQATAAAAEhCUQAAAEYAEgAAAAsAGAAQACA9G2IIVVUL
95,50,49,96,5,0.01611328125,2038000.0,-60.38981896949207,4.68561404299614,22.369363200000002,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,1.5,0.0,0.0,7.7,0.006500000000000001,0.006500000000000001,39,72,62,42,75,17,6.5,86,SFfJZzIAAAAAAERCAADAQgUAPAAAABBCJQAAAA8AAAAAAE0AQQAvACdIPipLEQ1W
2,0,30,19,18,0.0580078125,558888.8888888889,-44.45259195684929,2.733274858414415,10.5633104,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,9.700000000000001,4.5,0.0,8.5,0.009000000000000001,0.009000000000000001,3,16,85,58,65,89,8.5,28,SFf/LgAAAAAAAPBBAACYQRIAIwAAAIhBWwAAAGEALQAAAFUAWgAwAAMQVTpBWREc
74,26,7,25,91,0.29326171875,102527.47252747252,-19.55326985892927,7.8093567383269,16.1556512,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,2.0,7.4,0.0,2.3000000000000003,0.00030000000000000003,0.00030000000000000003,19,63,53,77,57,0,0.5,33,SFecExoAAAAAAOBAAADIQVsAZAAAANBBXgAAABQASgAAABcAAwBLABM/NU05AAEh
47,46,99,3,43,0.13857421875,228139.53488372092,-31.939486111199074,6.559859660194596,27.3403328,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,6.2,7.5,0.0,6.300000000000001,0.007200000000000001,0.007200000000000001,25,31,42,81,74,53,44.5,55,SFe4DC4AAAAAAMZCAABAQCsAVAAAADBCPgAAAD4ASwAAAD8ASABDABkfKlFKNVk3
45,27,61,91,34,0.10957031249999999,291176.4705882353,-35.480380137118686,3.2018362627140293,4.9709696,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault,7.7,5.0,0.0,7.2,0.0071,0.0071,37,39,33,33,32,94,15.0,94,SFeSRxsAAAAAAHRCAAC2QiIAKQAAAABBCAAAAE0AMgAAAEgARwACACUnISEgXh5e
85,31,55,61,43,0.13857421875,228139.53488372092,-31.939486111199074,6.716046794961134,8.0778256,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,8.700000000000001,7.1000000000000005,0.0,8.700000000000001,0.0098,0.0098,55,79,72,19,84,26,26.0,88,SFdXXx8AAAAAAFxCAAB0QisAVgAAAFBBTwAAAFcARwAAAFcAYgA4ADdPSBNUGjRY
19,19,4,69,97,0.31259765624999997,95567.01030927835,-18.403451116434326,2.030432751964994,18.641136,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault,3.1,7.800000000000001,0.0,6.300000000000001,0.009300000000000001,0.009300000000000001,92,73,31,80,27,23,9.5,72,SFelBRMAAAAAAIBAAACKQmEAGgAAAPBBGAAAAB8ATgAAAD8AXQBXAFxJH1AbFxNI
41,88,78,48,21,0.06767578125,477619.04761904763,-42.35281199062982,4.217052638696526,49.0883248,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,5.2,3.8000000000000003,0.0,1.1,0.0044,0.0044,26,10,62,73,41,14,30.5,56,SFdvN1gAAAAAAJxCAABAQhUANgAAAJ5CWgAAADQAJgAAAAsALAAJABoKPkkpDj04
