checksum,timestamp,gps_lon,gps_lat,therm_reading,therm_voltage,therm_resistance,therm_temp,motor_speed,gps_speed,bms_faults,bms_current,bms_open_voltage,bms_summed_voltage,bms_supply_12v,bms_high_cell_volt,bms_low_cell_volt,bms_high_cell_id,bms_low_cell_id,bms_high_temp,bms_low_temp,bms_high_therm_id,bms_low_therm_id,bms_soc,bms_fan_speed,sent
79,52,86,25,59,0.19013671875,163559.3220338983,-26.936016443390344,0.859029241215959,34.175416,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault,2.3000000000000003,3.7,0.0,1.0,0.003,0.003,35,60,13,48,97,10,47.0,27,SFdMXDQAAAAAAKxCAADIQTsACwAAAFxCHQAAABcAJQAAAAoAHgBaACM8DTBhCl4b
88,46,25,77,54,0.1740234375,179629.62962962964,-28.366020360527244,6.794140362344403,1.2427424,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault,7.4,7.800000000000001,0.0,1.0,0.0027,0.0027,27,36,59,20,56,22,34.0,61,SFcMWC4AAAAAAMhBAACaQjYAVwAAAABAEQAAAEoATgAAAAoAGwBJABskOxQ4FkQ9
52,92,50,65,99,0.31904296875,93434.34343434343,-18.03212230752962,4.919894745145947,27.961704,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,9.3,4.3,0.0,9.8,0.007200000000000001,0.007200000000000001,77,86,78,13,24,30,14.0,9,SFfPDlwAAAAAAEhCAACCQmMAPwAAADRCIgAAAF0AKwAAAGIASABIAE1WTg0YHhwJ
18,87,65,58,75,0.24169921875,126533.33333333334,-22.932811513043674,3.279929830097298,11.184681600000001,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,4.9,6.4,0.0,7.1000000000000005,0.0047,0.0047,43,5,31,59,91,60,47.0,97,SFdQIlcAAAAAAIJCAABoQksAKgAAAJBBMwAAADEAQAAAAEcALwAHACsFHztbPF5h
35,56,9,35,100,0.322265625,92400.0,-17.84856557528036,0.0,6.8350832,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,0.4,1.5,0.0,3.7,0.0067,0.0067,37,40,66,15,49,100,13.5,20,SFcpFTgAAAAAABBBAAAMQmQAAAAAADBBUQAAAAQADwAAACUAQwAoACUoQg8xZBsU
0,8,71,37,66,0.21269531249999998,145151.51515151514,-25.08986094844107,5.935111121128444,35.4181584,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,9.8,5.5,0.0,8.1,0.0088,0.0088,57,81,20,86,44,60,0.5,84,SFfjLQgAAAAAAI5CAAAUQkIATAAAAGRCRAAAAGIANwAAAFEAWAADADlRFFYsPAFU
8,78,95,77,73,0.23525390624999998,130273.97260273973,-23.393742164848476,7.184608199260748,13.0487952,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault,1.2000000000000002,4.0,0.0,6.6000000000000005,0.0021000000000000003,0.0021000000000000003,18,19,8,20,30,22,21.0,40,SFeYeE4AAAAAAL5CAACaQkkAXAAAAKhBBAAAAAwAKAAAAEIAFQAWABITCBQeFioo
14,65,21,81,68,0.21914062499999998,140588.23529411765,-24.591249428449345,6.716046794961134,42.8746128,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault,3.5,5.6000000000000005,0.0,1.8,0.0089,0.0089,79,37,49,39,67,24,48.0,26,SFeIQUEAAAAAAKhBAACiQkQAVgAAAIpCBgAAACMAOAAAABIAWQBQAE8lMSdDGGAa
80,50,37,85,28,0.09023437499999999,355714.28571428574,-38.309233997406494,4.295146206079795,55.923408,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,5.1000000000000005,0.5,0.0,4.800000000000001,0.005200000000000001,0.005200000000000001,88,24,7,99,51,76,46.5,11,SFcFfjIAAAAAABRCAACqQhwANwAAALRCOQAAADMABQAAADAANAAsAFgYB2MzTF0L
0,43,46,81,15,0.04833984375,672666.6666666666,-46.88012135047842,3.436116964863836,23.6121056,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,3.3000000000000003,1.4000000000000001,0.0,0.4,0.0008,0.0008,77,28,88,95,21,69,3.0,0,SFetRCsAAAAAADhCAACiQg8ALAAAABhCMQAAACEADgAAAAQACAAzAE0cWF8VRQYA
95,90,84,70,85,0.27392578125,110470.58823529411,-20.762367304649985,7.418888901410555,44.1173552,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,9.1,5.2,0.0,6.5,0.0044,0.0044,4,73,31,73,94,98,25.0,39,SFfmB1oAAAAAAKhCAACMQlUAXwAAAI5CTgAAAFsANAAAAEEALAAnAARJH0leYjIn
56,44,82,16,64,0.20625,150000.0,-25.600661958414605,5.46654971682883,45.3600976,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,6.9,8.8,0.0,0.2,0.0047,0.0047,96,27,98,54,69,95,27.5,83,SFfMYCwAAAAAAKRCAACAQUAARgAAAJJCPwAAAEUAWAAAAAIALwAvAGAbYjZFXzdT
58,98,94,2,13,0.04189453125,777692.3076923077,-48.745094832936076,6.325578958044789,54.6806656,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,1.4000000000000001,4.5,0.0,6.6000000000000005,0.0067,0.0067,32,43,68,70,17,46,26.5,43,SFd3KGIAAAAAALxCAAAAQA0AUQAAALBCLgAAAA4ALQAAAEIAQwAJACArREYRLjUr
42,73,47,67,11,0.03544921875,920909.0909090909,-50.879524119665405,6.169391823278251,42.2532416,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,3.1,1.1,0.0,7.0,0.0091,0.0091,56,58,19,48,45,78,35.5,14,SFdeCEkAAAAAADxCAACGQgsATwAAAIhCLgAAAB8ACwAAAEYAWwAHADg6EzAtTkcO
95,34,0,24,65,0.20947265625,147538.46153846153,-25.34369312908862,5.154175447295755,54.0592944,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault,5.9,2.4000000000000004,0.0,9.600000000000001,0.0088,0.0088,93,80,54,30,83,6,11.0,64,SFdvCyIAAAAAAAAAAADAQUEAQgAAAK5CPQAAADsAGAAAAGAAWAAoAF1QNh5TBhZA
62,93,88,96,41,0.13212890624999998,239756.0975609756,-32.66882291156108,3.592304099630374,21.1266208,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,5.5,4.7,0.0,1.0,0.0079,0.0079,0,3,93,100,87,34,34.5,44,SFcNK10AAAAAALBCAADAQikALgAAAAhCYgAAADcALwAAAAoATwBfAAADXWRXIkUs
85,67,80,33,55,0.17724609375,176181.81818181818,-28.07167446824093,2.811368425797684,40.389128,,4.2,9.4,0.0,6.9,0.0026000000000000003,0.0026000000000000003,44,59,83,21,12,26,15.0,22,SFd+YEMAAAAAAKBCAAAEQjcAJAAAAIJCAAAAACoAXgAAAEUAGgBOACw7UxUMGh4W
81,92,90,44,73,0.23525390624999998,130273.97260273973,-23.393742164848476,0.234280702149807,27.961704,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,9.200000000000001,5.9,0.0,2.7,0.0064,0.0064,18,80,52,25,40,43,20.5,35,SFeeA1wAAAAAALRCAAAwQkkAAwAAADRCYgAAAFwAOwAAABsAQABBABJQNBkoKykj
58,88,59,20,31,0.09990234375,320322.5806451613,-36.83684479832701,5.544643284212099,21.747992,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault,7.5,0.8,0.0,1.1,0.0023,0.0023,88,98,71,10,13,22,15.5,11,SFefNFgAAAAAAGxCAACgQR8ARwAAAAxCGQAAAEsACAAAAAsAFwAUAFhiRwoNFh8L
42,46,62,82,7,0.022558593749999998,1452857.142857143,-56.43932655684574,0.624748539066152,59.030264,Internal Communication Fault; Internal Conversion Fault; Weak Cell Fault; Low Cell Voltage Fault; Open Wiring Fault; Current Sensor Fault; Pack Voltage Sensor Fault,3.7,9.200000000000001,0.0,3.5,0.0095,0.0095,8,36,80,17,34,27,10.5,79,SFcyIy4AAAAAAHhCAACkQgcACAAAAL5CTgAAACUAXAAAACMAXwBVAAgkUBEiGxVP
6,47,68,5,4,0.012890625,2550000.0,-62.92764206686425,7.8093567383269,7.4564544,,5.800000000000001,0.6000000000000001,0.0,7.5,0.0017000000000000001,0.0017000000000000001,79,75,64,19,98,50,16.5,43,SFdQAi8AAAAAAIhCAACgQAQAZAAAAEBBAAAAADoABgAAAEsAEQBdAE9LQBNiMiEr
